3.5 1 F= -.44256712E+01 E0= -.44233993E+01 d E =-.454389E-02
3.6 1 F= -.46614699E+01 E0= -.46600410E+01 d E =-.285794E-02
3.7 1 F= -.47979864E+01 E0= -.47959298E+01 d E =-.411323E-02
3.8 1 F= -.48645041E+01 E0= -.48630063E+01 d E =-.299563E-02
3.9 1 F= -.48773847E+01 E0= -.48758538E+01 d E =-.306175E-02
4.0 1 F= -.48487436E+01 E0= -.48481092E+01 d E =-.126876E-02
4.1 1 F= -.47852633E+01 E0= -.47844853E+01 d E =-.155603E-02
4.2 1 F= -.46936946E+01 E0= -.46922529E+01 d E =-.288343E-02
4.3 1 F= -.45831166E+01 E0= -.45811837E+01 d E =-.386594E-02
